,id,text,clean,emotion_x,emotion_y,2nd_emotions_x,2nd_emotions_y,keep,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,none,sentiment,negative,positive,neutral
54,1195974763660873728,Κατά 70% μειώθηκαν οι νέες συνδέσεις στη ΔΕΗ στα χρόνια της κρίσης – Αναμένεται μέση ετήσια αύξηση 5% την επόμενη πενταετία https://t.co/5coUKsVUeW,Κατά 70% μειώθηκαν οι νέες συνδέσεις στη ΔΕΗ στα χρόνια της κρίσης – Αναμένεται μέση ετήσια αύξηση 5% την επόμενη πενταετία,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
55,1153241194719264768,To «El Embarcadero» είναι η νέα σειρά του παραγωγού του «La Casa De Papel». Ολος ο πρώτος κύκλος είναι διαθέσιμος στο Vodafone TV και δωρεάν το πρώτο επεισόδιο εδώ. https://t.co/CPwQdbcHki #VodafoneGreece #VodafoneTV #Freemium #VodafoneTVSeries https://t.co/LXoqMPxX3C,To «El Embarcadero» είναι η νέα σειρά του παραγωγού του «La Casa De Papel». Ολος ο πρώτος κύκλος είναι διαθέσιμος στο Vodafone TV και δωρεάν το πρώτο επεισόδιο εδώ. #VodafoneGreece #VodafoneTV #Freemium #VodafoneTVSeries,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
56,1248649034992160768,COSMOTE: Δωρεάν απεριόριστες κλήσεις από σταθερό προς όλα τα σταθερά και κινητά τις ημέρες του Πάσχα - https://t.co/NiVayJ1OD7,COSMOTE: Δωρεάν απεριόριστες κλήσεις από σταθερό προς όλα τα σταθερά και κινητά τις ημέρες του Πάσχα -,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
57,1194389541244866560,"Δύτες εντόπισαν ρωμαϊκό ναυάγιο με αμφορείς γεμάτους κρασί, λάδι και αρχαία «κέτσαπ» https://t.co/VvfwWsUlP4 https://t.co/dUjrZO5oR8","Δύτες εντόπισαν ρωμαϊκό ναυάγιο με αμφορείς γεμάτους κρασί, λάδι και αρχαία «κέτσαπ»",none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
58,1173335058792493058,@erasmititi @paofc_ Μπορεί η σωστή λέξη να είναι κατάντια. Μπορεί η σωστότερη να είναι παρακμή. Η 1η φορά θα είναι που μια ομάδα παίρνει την κάτω βόλτα; ή η τελευταία; Οπώς κ να το πούμε όμως έχει αυτουργούς @Yalafouzos @sport24 @sporfm946 @Contragr @NovaSport_fm #arispao,Μπορεί η σωστή λέξη να είναι κατάντια. Μπορεί η σωστότερη να είναι παρακμή. Η 1η φορά θα είναι που μια ομάδα παίρνει την κάτω βόλτα; ή η τελευταία; Οπώς κ να το πούμε όμως έχει αυτουργούς #arispao,disgust,disgust,anger,sadness,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
59,1253599091067629569,Εξαιρετικό το απ της @Vodafone_GR βάζεις κάρτα ή επιλέγεις κάποιο πρόγραμμα και το βλέπει μετά από κανα τέταρτο ούτε περιστέρι να στελνα,Εξαιρετικό το απ της βάζεις κάρτα ή επιλέγεις κάποιο πρόγραμμα και το βλέπει μετά από κανα τέταρτο ούτε περιστέρι να στελνα,other,other,disgust,disgust,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
60,1255413543140298753,Dei Energy News: Ανοιξε ο δρόμος για δεύτερο «πακέτο» στον ΑΔΜΗΕ https://t.co/UE0gjCrk1K,Dei Energy News: Ανοιξε ο δρόμος για δεύτερο «πακέτο» στον ΑΔΜΗΕ,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
61,1165645018565971969,Πήρε θέση η Nova για τη λειτουργία του VAR https://t.co/qSVbZqiETF,Πήρε θέση η Nova για τη λειτουργία του VAR,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
62,1150519017255460870,"Η ΝΔ χρωστάει 670.000€ στη ΔΕΗ και οι φιλελέδες ενοχλούνται και ζητάνε αστυνομική παρέμβαση επειδή ""πληρώνουν το ρεύμα"" των μεταναστών στην Μηταρά","Η ΝΔ χρωστάει 670.000€ στη ΔΕΗ και οι φιλελέδες ενοχλούνται και ζητάνε αστυνομική παρέμβαση επειδή ""πληρώνουν το ρεύμα"" των μεταναστών στην Μηταρά",disgust,disgust,anger,none,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
63,1203354773954662400,👉 Η Λάρισα ήταν στο +21 στο ημίχρονο ..   https://t.co/7sjpwILCse  🏀 ... και έβαλε τις βάσεις για τη νίκη  #Larisabc #Rethimno #Basketleague https://t.co/l1guZLFlPJ,👉 Η Λάρισα ήταν στο +21 στο ημίχρονο .. 🏀 ... και έβαλε τις βάσεις για τη νίκη #Larisabc #Rethimno #Basketleague,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
64,1121411480837079040,"Η ενδεκάδα της ΑΕΚ κόντρα στην Λαμία για τον 2ο ημιτελικό του Κυπέλλου Ελλάδας (18:00, Cosmote Sport 1HD) #lamaek #aekfc #aekfcseason2018_19 #aekfamily #greekcup https://t.co/KjQXd6DpbB","Η ενδεκάδα της ΑΕΚ κόντρα στην Λαμία για τον 2ο ημιτελικό του Κυπέλλου Ελλάδας (18:00, Cosmote Sport 1HD) #lamaek #aekfc #aekfcseason2018_19 #aekfamily #greekcup",none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
65,1240976288422285313,"@Vodafone_GR Να σου πω ρε κατι, μπας και περιμένεις να ξανάρθει πανδημία και κρατάς για τότε την υποστήριξη των συνδρομητών σου? ΕΙΣΤΕ ΑΠΑΡΑΔΕΚΤΟΙ. ΦΙΛΑΚΙΑ  ","Να σου πω ρε κατι, μπας και περιμένεις να ξανάρθει πανδημία και κρατάς για τότε την υποστήριξη των συνδρομητών σου? ΕΙΣΤΕ ΑΠΑΡΑΔΕΚΤΟΙ. ΦΙΛΑΚΙΑ",anger,disgust,disgust,anger,"['anger', 'disgust']",1,0,1,0,0,0,0,0,0,negative,1,0,0
66,1152174772609961985,Παρατείνεται η θητεία για πέντε μέλη του Δ.Σ. της ΔΕΗ https://t.co/V7MftFtlRo,Παρατείνεται η θητεία για πέντε μέλη του Δ.Σ. της ΔΕΗ,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
67,1168466403432849408,ΔΕΗ: Σε ισχύ τα νέα τιμολόγια – Αναλυτικά οι τιμές | https://t.co/IL19CncFMK - 24 ώρες Τοπικές ειδήσεις Δυτ Μακεδονίας https://t.co/UVatZV1Lp8,ΔΕΗ: Σε ισχύ τα νέα τιμολόγια – Αναλυτικά οι τιμές | - 24 ώρες Τοπικές ειδήσεις Δυτ Μακεδονίας,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
68,1085589696347017217,"Αγαπητή @Cosmote, με χίλια ζόρια, σε σας απευθύνομαι. Δεν ξέρω πότε θα δείτε το μένσιο, δικιά σας η ευθύνη και η γαμημένη σύνδεση. Το πιάσατε το υπονοούμενο, ε;","Αγαπητή , με χίλια ζόρια, σε σας απευθύνομαι. Δεν ξέρω πότε θα δείτε το μένσιο, δικιά σας η ευθύνη και η γαμημένη σύνδεση. Το πιάσατε το υπονοούμενο, ε;",anger,anger,disgust,disgust,"['anger', 'disgust']",1,0,1,0,0,0,0,0,0,negative,1,0,0
69,1158808531728052224,@novasportsgr βλέπουμε novago μπαίνουν γκολ τα ακούμε από τη γειτονιά και τα βλέπουμε μετά από 1.5 λεπτό,βλέπουμε novago μπαίνουν γκολ τα ακούμε από τη γειτονιά και τα βλέπουμε μετά από 1.5 λεπτό,disgust,disgust,anger,other,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
70,1203705429110534150,Vodafone: Νέες προσφορές και περισσότερα Data για όλα τα συμβόλαια κινητής  https://t.co/8SeFaVkYan  #greece #ellada #greek #ellada #greeknews #greekblogs #eidiseis #enimerosi https://t.co/iVQAPz6GLS,Vodafone: Νέες προσφορές και περισσότερα Data για όλα τα συμβόλαια κινητής #greece #ellada #greek #ellada #greeknews #greekblogs #eidiseis #enimerosi,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
71,1210898225760223232,❗Ο Πέδρο Μαρτίνς μελετά κι άλλες περιπτώσεις   https://t.co/hVYRFgSryp ⚽ Το ρεπορτάζ για Καρβάλιο και τις σκέψεις του Ολυμπιακού  #olympiacos https://t.co/GzY3U80Gil,❗Ο Πέδρο Μαρτίνς μελετά κι άλλες περιπτώσεις ⚽ Το ρεπορτάζ για Καρβάλιο και τις σκέψεις του Ολυμπιακού #olympiacos,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
72,1116983895369580544,"Εμπνευσμένο από τις vintage running δημιουργίες της Puma, το Nova΄90s είναι σχεδιασμένο με chunky γραμμή και δυνατά χρώματα, για να απογειώσει με το ιδιαίτερο στυλ του, κάθε εμφάνισή σου!!!! Κλικ εδώ ➽ https://t.co/gFRIJ9w7hj","Εμπνευσμένο από τις vintage running δημιουργίες της Puma, το Nova΄90s είναι σχεδιασμένο με chunky γραμμή και δυνατά χρώματα, για να απογειώσει με το ιδιαίτερο στυλ του, κάθε εμφάνισή σου!!!! Κλικ εδώ ➽",anticipation,joy,joy,anticipation,"['anticipation', 'joy']",0,1,0,0,1,0,0,0,0,positive,0,1,0
73,1201611364235694080,Aυτοι απο τη Hellmanns με την κετσαπ το αστειο πρεπει να το πηραν απο το ανεκδοτο με το κεμπαπ... -Γιατι  λεγεται κεμπαπ; -Γιατι παιρνει το κρεας και το χτυπας...  και μπαπ!! και μπαπ και μπαπ!!!! 😂#AgriesMelisses,Aυτοι απο τη Hellmanns με την κετσαπ το αστειο πρεπει να το πηραν απο το ανεκδοτο με το κεμπαπ... -Γιατι λεγεται κεμπαπ; -Γιατι παιρνει το κρεας και το χτυπας... και μπαπ!! και μπαπ και μπαπ!!!! 😂#AgriesMelisses,joy,other,surprise,joy,['joy'],0,0,0,0,1,0,0,0,0,positive,0,1,0
74,1190702784267608066,Γ. Χατζηδαυίδ: Με αφορμή τις κυβερνητικές εξαγγελίες για τη διάσωση της ΔΕΗ | Επενδύσεις και καλές δουλειές;; https://t.co/qx6K7KTE1t via @aegeanews,Γ. Χατζηδαυίδ: Με αφορμή τις κυβερνητικές εξαγγελίες για τη διάσωση της ΔΕΗ | Επενδύσεις και καλές δουλειές;; via,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
75,1166478087166582785,🇬🇷 Οι πολύτιμοι βαθμοί στην Ελλάδα από την πρόκριση του Ολυμπιακ ύ 🔥Μειώθηκε η διαφορά από την Κύπρο https://t.co/W3lIxA8Pk4  #olympiacos #uefa #championsleague,🇬🇷 Οι πολύτιμοι βαθμοί στην Ελλάδα από την πρόκριση του Ολυμπιακ ύ 🔥Μειώθηκε η διαφορά από την Κύπρο #olympiacos #uefa #championsleague,none,joy,none,none,['none'],0,0,0,0,0,0,0,0,1,neutral,0,0,1
76,1183698775518396416,Στη τελική ευθεία η κατάθεση στη Βουλή του νομοσχεδίου για ΔΕΗ και ΔΕΠΑ. https://t.co/C0L5xvU3Ca,Στη τελική ευθεία η κατάθεση στη Βουλή του νομοσχεδίου για ΔΕΗ και ΔΕΠΑ.,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
77,1118147099001008128,Οι πόρτες του Παναθηναϊκού που βλέπουν την πόρτα εξόδου #Panathinaikos  https://t.co/bNuSLvJx3A,Οι πόρτες του Παναθηναϊκού που βλέπουν την πόρτα εξόδου #Panathinaikos,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
78,1188673800310800385,[Κλικ και διαβάστε στο cnn] ΔΕΗ: Πότε ξεκινά το οικιακό νυχτερινό τιμολόγιο για τη χειμερινή περίοδο https://t.co/JpMsnJqpYs,[Κλικ και διαβάστε στο cnn] ΔΕΗ: Πότε ξεκινά το οικιακό νυχτερινό τιμολόγιο για τη χειμερινή περίοδο,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
79,1199712446329556992,Χατζηδάκης: Η ΝΔ σώζει την ΔΕΗ – Ο ΣΥΡΙΖΑ την παρέδωσε σε κατάρρευση https://t.co/7615JnsaNi μέσω του χρήστη @etyposgr,Χατζηδάκης: Η ΝΔ σώζει την ΔΕΗ – Ο ΣΥΡΙΖΑ την παρέδωσε σε κατάρρευση μέσω του χρήστη,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
80,1183349776240271360,Κ. Χατζηδάκης: 60.000 πολίτες χρωστούν τα μισά οφειλόμενα της ΔΕΗ - https://t.co/BZCD7qWplW,Κ. Χατζηδάκης: 60.000 πολίτες χρωστούν τα μισά οφειλόμενα της ΔΕΗ -,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
